"","WB_ID","Chr","Strand","Start","End","Rlog2FC","Rpadj","Glog2FC","Gpadj","N2_A_R_TPM","N2_B_R_TPM","N2_C_R_TPM","N2_D_R_TPM","CB_A_R_TPM","CB_B_R_TPM","CB_C_R_TPM","CB_D_R_TPM","N2_A_G_TPM","N2_B_G_TPM","N2_C_G_TPM","N2_D_G_TPM","CB_A_G_TPM","CB_B_G_TPM","CB_C_G_TPM","CB_D_G_TPM","Annot","Anticorr","Direction","Query","Source","PID","AlnLen","Mismatch","TChr","TStart","TEnd"
"107","WBGene00011669","V","+",15180057,15181785,1.56080014103773,1.03554198456847e-42,7.86249055395309,0.00012621741943747,6.091285,5.986553,6.305861,6.34952,1.855288,2.09181,2.380888,1.867765,1.514174,4.631497,0,4.217237,0,0,0,0,"Microarray, RNA sequencing, and tiling array studies indicate that T09F5.10 is regulated by lin-15B, age-1, spe-44, nhr-114, wdr-23, rsr-2, nhr-62, eat-2, rsd-2, csr-1, pgl-1, pgl-3, glh-4, glh-1, sir-2.1, lin-14, lin-4, aak-2, isp-1, and nuo-6; RNA sequencing and microarray studies indicate that T09F5.10 is regulated by Ethanol, Tryptophan, Methylmercuric chloride, Manganese chloride, Cadmium, Diazinon, Quercetin, Paraquat, Colistin, and adsorbable organic bromine compounds; RNA sequencing studies indicate that T09F5.10 is enriched in the germ line.","NO","N2-high","NA","NA","NA","NA","NA","NA","NA","NA"
"108","WBGene00011804","III","+",10052051,10054302,2.67857939249645,9.51629718931208e-251,-2.34796067318564,9.09588660054482e-05,27.724699,28.135681,28.61927,30.266531,4.155923,4.758004,4.414503,4.296493,6.107346,7.189411,12.023358,6.480392,25.919456,32.392708,75.261421,33.898277,"Microarray, tiling array, and RNA sequencing studies indicate that T16G12.3 is regulated by cyc-1, lin-15B, hpl-2, pgrn-1, tatn-1, drh-3, set-2, tdp-1, sir-2.1, dcr-1, and fbf-1; microarray and RNA sequencing studies indicate that T16G12.3 is regulated by Methylmercuric chloride, Rotenone, Manganese chloride, Progesterone, Testosterone, Humic substances, and single-walled carbon nanotubes; RNA sequencing and microarray studies indicate that T16G12.3 is enriched in the germ line and in the I5, DA, SAB, and retrovesicular ganglion.","YES","N2-high","NA","NA","NA","NA","NA","NA","NA","NA"
"109","WBGene00011805","III","+",10057822,10058684,-0.930127747990849,1.80618901541222e-13,1.14468710833283,1.9966652219342e-06,11.269025,13.992511,13.121397,14.31527,28.047228,29.221424,21.665178,24.29641,223.726822,263.889099,294.106018,242.437943,105.151985,154.725983,99.892365,130.413284,"Microarray and RNA sequencing studies indicate that T16G12.4 is regulated by clk-1, cyc-1, ung-1, ced-3, tatn-1, sir-2.1, mut-2, rde-4, ain-1, dpy-9, dpy-10, mir-243, aak-2, crh-1, lin-54, hcf-1, isp-1, nuo-6, daf-2, and daf-16; RNA sequencing and microarray studies indicate that T16G12.4 is regulated by Rotenone, Manganese chloride, Progesterone, Resveratrol, Atrazine, Paraquat, and Sirolimus; tiling array and RNA sequencing studies indicate that T16G12.4 is enriched in the body wall muscle cell, coelomocytes, germ line, Z4, and Z1.","YES","CB4856-high","NA","NA","NA","NA","NA","NA","NA","NA"
"110","WBGene00011824","X","+",12434154,12443915,-0.362765452202894,0.0132154742235706,5.1410179493716,0.0467476631435921,15.541642,13.381615,12.553397,10.376937,17.628799,16.857433,19.209574,15.620696,0.358923,0.096772,0,0.242034,0,0,0,0,"T18D3.7 is an ortholog of human TSC22D2 (TSC22 domain family member 2), TSC22D3 (TSC22 domain family member 3) and TSC22D1 (TSC22 domain family member 1); T18D3.7 is predicted to have transcription factor activity, sequence-specific DNA binding, based on protein domain information; T18D3.7 is expressed in the pharyngeal muscle cell, body wall musculature, and the nerve ring.","YES","CB4856-high","NA","NA","NA","NA","NA","NA","NA","NA"
"111","WBGene00011830","V","+",11217583,11219902,-0.837233965991542,1.10214902720509e-11,5.59962259750586,0.0381587553110196,29.967314,26.911259,23.471952,22.946344,54.031094,41.557781,49.192047,43.899418,0,0.468563,0,1.718799,0,0,0,0,"cyp-29A2 is an ortholog of human CYP19A1 (cytochrome P450 family 19 subfamily A member 1) and members of the CYP4 (Cytochrome P4504) family including CYP4B1; cyp-29A2 is involved in lipid storage; cyp-29A2 is predicted to have heme binding activity, iron ion binding activity, and oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, based on protein domain information; cyp-29A2 is expressed in the pharynx, hypodermis, nervous system, intestine, and the body wall musculature.","YES","CB4856-high","NA","NA","NA","NA","NA","NA","NA","NA"
"112","WBGene00012018","X","-",11491087,11499999,0.194868526688858,0.00288008438437051,1.76544161820188,5.50660015140924e-05,190.106934,193.980637,181.875641,179.178162,166.677521,169.134872,169.263779,149.657852,3.464259,6.110559,3.953965,5.372358,0.808528,2.189277,0.794287,2.12544,"T25C12.3 is an ortholog of human NAGPA (N-acetylglucosamine-1-phosphodiester alpha-N-acetylglucosaminidase); RNA sequencing and microarray studies indicate that T25C12.3 is regulated by Rotenone, Progesterone, Cry5B, Chlorpyrifos, Diazinon, Quercetin, Humic substances, Colistin, and Sirolimus; tiling array and RNA sequencing studies indicate that T25C12.3 is enriched in the intestine, pharyngeal muscle cell, and germ line.","NO","N2-high","NA","NA","NA","NA","NA","NA","NA","NA"
"113","WBGene00012198","II","+",13908921,13915254,0.723991113624563,9.49165171920636e-05,-2.68666574545843,4.33924138272692e-11,3.271285,4.907553,4.436044,5.225471,2.654032,3.116845,2.098739,2.701134,38.831699,29.798458,29.435629,33.170761,222.955185,178.077301,270.740906,240.467453,"W02B8.2 is an ortholog of human CIT (citron rho-interacting serine/threonine kinase); W02B8.2 is involved in embryo development.","YES","N2-high","NA","NA","NA","NA","NA","NA","NA","NA"
"114","WBGene00012202","II","-",11455759,11459356,0.269013071146809,0.0268588902589224,-1.92124277230515,0.000193535930643867,6.046411,5.705915,5.2361,5.14562,5.093547,4.35698,4.902095,4.071567,1.236688,2.647132,4.481143,1.93908,10.394175,9.526862,10.84334,7.460541,"W02B12.4 is an ortholog of human NLGN2 (neuroligin 2), NLGN3 (neuroligin 3), NLGN1 (neuroligin 1), NLGN4Y (neuroligin 4, Y-linked) and NLGN4X (neuroligin 4, X-linked); microarray, tiling array, and RNA sequencing studies indicate that W02B12.4 is regulated by sma-2, lin-15B, lin-35, daf-12, hpl-2, wdr-23, emr-1, lem-2, clk-1, set-2, csr-1, glp-1, skn-1, tdp-1, and nuo-6; microarray studies indicate that W02B12.4 is regulated by Lithium Chloride, Cry5B, and Humic substances; tiling array, RNA sequencing, and microarray studies indicate that W02B12.4 is enriched in the excretory cell and germ line and in the DA, VA, GABAergic, I5, SAB, and retrovesicular ganglion.","YES","N2-high","NA","NA","NA","NA","NA","NA","NA","NA"
"115","WBGene00012204","II","-",11470010,11472033,0.172471421259816,0.00190453181903176,1.51001043109038,3.60545227883793e-06,53.730667,53.994797,52.218815,53.50169,48.373501,48.402847,46.271786,47.465275,44.356308,75.10228,34.598824,62.592693,15.997852,25.746691,15.479844,22.10059,"mfn-1 is an ortholog of human SLC25A28 (solute carrier family 25 member 28) and SLC25A37 (solute carrier family 25 member 37); mfn-1 is involved in embryo development and reproduction; mfn-1 is expressed in the nervous system and the intestine.","NO","N2-high","NA","NA","NA","NA","NA","NA","NA","NA"
"116","WBGene00012234","I","+",13663462,13674997,0.258952760678901,0.0262735407349211,-2.16961105726987,0.00580704558371748,24.444624,26.91465,26.100975,28.843536,24.330776,21.352076,20.324213,23.181265,1.039441,0.253131,0.747211,1.865376,5.818727,4.42187,4.077984,4.715023,"W04A4.5 is an ortholog of human IntS4 (integrator complex subunit 4); W04A4.5 is involved in RNA interference, apoptotic process, body morphogenesis, embryo development, hermaphrodite genitalia development, lipid storage, locomotion and nematode larval development.","YES","N2-high","Chr:IV_15992791_15992812_-","N2unique","94.118","17","1","I","13670847","13670831"
"117","WBGene00012237","I","+",13840706,13841846,0.459883787120337,1.53767392743259e-06,5.03510853015346,0.00135598612126481,6.162829,6.057127,5.859651,5.564888,4.495514,4.522456,3.872184,4.325637,193.851761,395.847961,16.913013,208.857758,0,1.766493,1.292736,17.14506,"Tiling array, RNA sequencing, and microarray studies indicate that W04A8.2 is regulated by rsr-2, ced-3, tatn-1, and dcr-1; RNA sequencing and microarray studies indicate that W04A8.2 is regulated by Rotenone, Manganese chloride, Progesterone, and Allantoin; RNA sequencing studies indicate that W04A8.2 is enriched in the germ line.","NO","N2-high","NA","NA","NA","NA","NA","NA","NA","NA"
"118","WBGene00012239","I","-",13841895,13843480,1.23421946033056,4.60218757216329e-16,3.0496993930989,1.25066881176444e-05,4.923906,5.525064,5.225027,3.702835,1.935264,2.146951,2.086853,1.640223,55.762867,64.180359,61.625645,33.256943,7.716523,5.340869,1.681184,12.825905,"W04A8.4 is involved in striated muscle myosin thick filament assembly; W04A8.4 is predicted to have 3'-5' exonuclease activity and nucleic acid binding activity, based on protein domain information; W04A8.4 is localized to the endoplasmic reticulum.","NO","N2-high","NA","NA","NA","NA","NA","NA","NA","NA"
"119","WBGene00012368","I","+",13829662,13831607,0.688791452343697,2.20584676124684e-08,-1.08532122609703,0.0188257243311304,2.267881,2.138403,2.47098,2.4339,1.377279,1.554531,1.297211,1.512242,1.160678,2.648342,3.084551,3.149233,5.435797,3.756501,5.7972,5.901871,"fbxa-93 is involved in lipid storage.","YES","N2-high","NA","NA","NA","NA","NA","NA","NA","NA"
"120","WBGene00012583","II","-",12578356,12581098,1.67476588800014,1.83059491098267e-17,1.18319099970215,0.0279025824527257,11.728592,11.698661,9.943062,6.187865,3.499562,2.715122,2.843044,2.278934,0.863705,1.867751,2.90983,1.359396,0.643929,0.924438,0.567733,0.82834,"clec-4 encodes a C-type lectin; clec-4 expression is upregulated in response to stressors, including pathogens and ionizing radiation.","NO","N2-high","NA","NA","NA","NA","NA","NA","NA","NA"
"121","WBGene00012660","III","+",10613567,10614931,0.252385131346218,0.0345940423262831,-5.97806701770573,0.0100524952887137,35.359116,39.674389,39.113213,43.513077,36.440865,33.971607,30.466681,32.140007,0,0,0,0,1.379921,1.553759,0,0.739629,"Microarray and RNA sequencing studies indicate that Y39A1A.24 is regulated by age-1, tatn-1, emr-1, lem-2, ain-1, ain-2, alg-1, and nuo-6; RNA sequencing and microarray studies indicate that Y39A1A.24 is regulated by Mianserin, Cry5B, Humic substances, Paraquat, and Sirolimus; microarray and RNA sequencing studies indicate that Y39A1A.24 is enriched in the germ line and body wall musculature and in neurons including PVD, OLL, I5, DA, SAB, and retrovesicular ganglion.","YES","N2-high","NA","NA","NA","NA","NA","NA","NA","NA"
"122","WBGene00012680","V","+",19047047,19048669,-5.63170889747238,0,-3.29069521088496,0.0180819291959056,10.736132,7.409751,7.892339,8.843623,446.692535,504.559479,531.929993,588.885925,0.33683,0.930857,0,0,4.909356,2.284459,2.944512,5.860196,"RNA sequencing and microarray studies indicate that Y39B6A.21 is regulated by wdr-23, mdt-15, sir-2.1, daf-2, hcf-1, and nuo-6; RNA sequencing and microarray studies indicate that Y39B6A.21 is regulated by 1-methylnicotinamide, Rotenone, D-glucopyranose, Cry5B, Humic substances, Paraquat, Colistin, and Sirolimus.","NO","CB4856-high","NA","NA","NA","NA","NA","NA","NA","NA"
"123","WBGene00012731","II","-",14095447,14097390,0.561783907716314,0.000875285177436226,4.8980530287875,1.65848420540905e-43,10.691576,9.37976,8.797097,7.26902,5.879202,5.59571,7.362858,5.324847,50.132126,83.003761,72.360359,52.861202,2.814334,2.226495,1.292351,2.409291,"Y39G8C.2 is an ortholog of human TTBK2 (tau tubulin kinase 2); Y39G8C.2 is predicted to have ATP binding activity and protein kinase activity, based on protein domain information.","NO","N2-high","NA","NA","NA","NA","NA","NA","NA","NA"
"124","WBGene00012781","IV","-",10268882,10269228,6.1221484356772,8.15134191776028e-281,2.38968621523439,6.99753519793374e-05,132.363129,175.789078,148.278046,219.150085,1.798632,1.768595,2.170696,2.072747,11.233986,16.537678,5.006886,24.073084,1.871282,3.703751,1.890458,3.949293,"RNA sequencing and microarray studies indicate that nspd-7 is regulated by Ethanol, Methylmercury hydroxide, Nicotinic acid, Rotenone, Manganese chloride, Progesterone, Resveratrol, Acrylamide, Chlorpyrifos, Diazinon, Cry5B, Humic substances, Paraquat, and Colistin; tiling array, RNA sequencing, and microarray studies indicate that nspd-7 is enriched in the intestine and germ line.","NO","N2-high","NA","NA","NA","NA","NA","NA","NA","NA"
"125","WBGene00012785","IV","-",10351445,10352343,-1.18155572328524,2.67432081923461e-22,-7.16836857389326,0.000978043496135612,8.548126,7.612266,6.983733,6.197797,18.537754,16.534679,18.560713,14.899514,0,0,0,0,3.048738,0,4.152168,4.304469,"Y43C5B.2 is an ortholog of human STYK1 (serine/threonine/tyrosine kinase 1) and FER (FER tyrosine kinase); Y43C5B.2 is predicted to have protein tyrosine kinase activity, based on protein domain information.","NO","CB4856-high","NA","NA","NA","NA","NA","NA","NA","NA"
"126","WBGene00012827","V","-",19631371,19632662,0.406089997782258,0.000312174548114753,1.93775926442538,0.0358466341571048,32.681725,26.735842,28.488665,29.302866,24.27375,22.479969,22.687817,19.260777,10.512537,2.311442,13.683049,22.897053,3.039411,2.33652,4.492966,2.679912,"Microarray and RNA sequencing studies indicate that Y43F8C.5 is regulated by cyc-1, spe-44, nhr-114, wdr-23, emr-1, csr-1, pgl-1, pgl-3, glh-4, glh-1, sir-2.1, ain-1, dpy-9, dpy-10, osm-8, zip-2, aak-2, and nuo-6; RNA sequencing and microarray studies indicate that Y43F8C.5 is regulated by Ethanol, Methylmercuric chloride, Manganese chloride, Progesterone, Resveratrol, Atrazine, Fluoranthene, Chlorpyrifos, Humic substances, Paraquat, Colistin, Dafa#1, and Sirolimus; RNA sequencing and tiling array studies indicate that Y43F8C.5 is enriched in the germ line and in the NSM neurons.","NO","N2-high","NA","NA","NA","NA","NA","NA","NA","NA"
"127","WBGene00012831","V","+",19646088,19647338,0.370001183737597,0.000877277138430737,6.59598364400839,0.00869796160373916,39.789394,35.206596,40.663666,40.58247,32.595512,30.129652,31.940506,26.666801,0,16.249704,0,20.795158,0,0,0,0,"Microarray and RNA sequencing studies indicate that Y43F8C.9 is regulated by spe-44, alg-3, alg-4, ahr-1, hlh-30, prg-1, tdp-1, pgl-1, pgl-3, glh-4, glh-1, fog-3, aak-2, tax-6, isp-1, and nuo-6; RNA sequencing and microarray studies indicate that Y43F8C.9 is regulated by Ethanol, Methylmercuric chloride, Rotenone, Manganese chloride, Progesterone, Atrazine, Fluoranthene, Chlorpyrifos, Quercetin, Hydrolyzable Tannins, Humic substances, Paraquat, Colistin, and adsorbable organic bromine compounds; RNA sequencing studies indicate that Y43F8C.9 is enriched in the germ line.","NO","N2-high","NA","NA","NA","NA","NA","NA","NA","NA"
"128","WBGene00013040","III","+",12457599,12465821,0.304740548305411,6.64794478875733e-05,-4.70260640960508,0.000310811093269372,27.784956,33.225506,30.757648,31.206636,25.505417,25.704685,25.01906,24.320141,0,0,0,0.088578,0.839169,1.20473,0.267176,0.974333,"Y49E10.21 is involved in body morphogenesis, embryo development, hermaphrodite genitalia development, locomotion, receptor-mediated endocytosis and secretion by cell.","YES","N2-high","NA","NA","NA","NA","NA","NA","NA","NA"
"129","WBGene00013047","V","-",14728441,14728854,-0.45694728694044,0.00238360933085171,1.32553563799808,0.00152120013041585,2.557893,2.186832,2.330528,2.254716,3.364474,3.370712,3.01867,3.291942,9.097898,17.105629,23.038933,16.019201,3.587754,7.998671,7.169958,7.268991,"Tiling array and microarray studies indicate that Y50E8A.2 is regulated by rsr-2, ubc-9, sir-2.1, ain-1, aak-2, isp-1, and nuo-6; microarray studies indicate that Y50E8A.2 is regulated by Tunicamycin, Resveratrol, Quercetin, Hydrolyzable Tannins, and Paraquat; RNA sequencing and microarray studies indicate that Y50E8A.2 is enriched in the germ line, intestine, and male-specific tissues.","YES","CB4856-high","NA","NA","NA","NA","NA","NA","NA","NA"
"130","WBGene00013180","I","-",11294593,11297206,0.743290355597203,0.00293079998470428,9.98395794708602,2.17209624105478e-07,5.078614,3.891673,3.401051,2.440681,1.930475,1.991192,2.761572,1.719728,19.096216,50.828598,0,19.582848,0,0,0,0,"Microarray, tiling array, and RNA sequencing studies indicate that cutl-10 is regulated by clk-1, isp-1, hpl-2, pgrn-1, wrn-1, tdp-1, csr-1, daf-2, rde-4, mir-243, crh-1, and nuo-6; microarray studies indicate that cutl-10 is regulated by Atrazine, Quercetin, and Colistin; RNA sequencing and tiling array studies indicate that cutl-10 is enriched in the germ line and in the NSM neurons.","NO","N2-high","NA","NA","NA","NA","NA","NA","NA","NA"
"131","WBGene00013225","III","-",11849951,11862249,0.173001454783147,0.00846402643962006,1.34866745445328,0.000468151475751505,47.256073,49.263649,47.440266,47.782871,42.149582,42.161232,43.641586,42.984112,4.883003,13.27774,5.157136,9.918189,3.059806,3.540222,2.779167,3.748193,"Y56A3A.2 is an ortholog of human MBTPS2 (membrane bound transcription factor peptidase, site 2); Y56A3A.2 is involved in axonal fasciculation and locomotion; Y56A3A.2 is predicted to have metalloendopeptidase activity, based on protein domain information.","NO","N2-high","Chr:IV_15804456_15804477_+","N2unique","94.118","17","1","III","11854101","11854117"
"132","WBGene00013231","III","-",11894784,11898269,0.275550861399416,0.0346918577016788,-1.15183426872321,0.0175230731503676,12.167383,15.17359,14.346013,15.763617,12.00706,12.188626,11.258055,12.138108,3.029647,9.189513,9.644898,9.274527,9.848564,24.380074,14.519266,21.891352,"tsen-2 is an ortholog of human TSEN2 (tRNA splicing endonuclease subunit 2); tsen-2 is predicted to have nucleic acid binding activity and tRNA-intron endonuclease activity, based on protein domain information.","YES","N2-high","Chr:IV_15992791_15992812_-","N2unique","94.118","17","1","III","11895538","11895522"
